0.0000000025	0	0	0	0	0	0	0	0	0	0
0	0.1600e-4	0	0	0	0	0	0	0	0	0
0	0	0.6889000000e-2	0	0	0	0	0	0	0	0
0	0	0	0.1000000000e-3	0	0	0	0	0	0	0
0	0	0	0	0.1089000000e-2	0	0	0	0	0	0
0	0	0	0	0	0.000004	0	0	0	0	0
0	0	0	0	0	0	0.1000000000e-3	0	0	0	0
0	0	0	0	0	0	0	0.1081600000e-1	0	0	0
0	0	0	0	0	0	0	0	0.5017600000e-1	0	0
0	0	0	0	0	0	0	0	0	0.4900000000e-4	0
0	0	0	0	0	0	0	0	0	0	0.1000000000e-3
